30.50801157951355	0
79.80838418006897	1
80.86489513516426	2
81.90521225333214	3
82.96262472867966	4
159.99067202210426	5
160.93918308615685	6
161.8937961757183	7
162.8110073506832	8
244.17750909924507	9
245.15022337436676	10
246.11323699355125	11
247.0589503645897	12
343.9824655652046	13
344.769973307848	14
345.7965888082981	15
346.79510071873665	16
347.55731374025345	17
472.37030789256096	18
473.4434224665165	19
474.3584357202053	20
475.1666449010372	21
608.1857495009899	22
609.0086586773396	23
609.8545715212822	24
610.6659807264805	25
611.4146932959557	26
760.5065144598484	27
761.4981271326542	28
762.480340898037	29
763.5194547474384	30
936.3824985921383	31
937.2165128588676	32
938.2485263049603	33
939.1485378146172	34
1119.9855916202068	35
1120.7376010715961	36
1121.6934137046337	37
1122.8599287569523	38
1328.2543160021305	39
1329.4582329690456	40
1330.336045473814	41
1331.1786577105522	42
1556.2320090830326	43
1557.279221713543	44
1558.1501349806786	45
1559.1399483382702	46
1792.1161130070686	47
1792.9457277059555	48
1793.9164377748966	49
1794.7896495461464	50
2027.8123170137405	51
2028.9116352796555	52
2029.8198461532593	53
2030.8684594929218	54
2291.800305247307	55
2292.6563173532486	56
2293.660033494234	57
2294.5891469717026	58
2295.392654836178	59
2572.4495239555836	60
2573.504038155079	61
2574.4684487581253	62
2575.5219645798206	63
2860.3575378656387	64
2861.1887469887733	65
2862.035557627678	66
2862.7967685461044	67
2863.656982779503	68
3172.713480889797	69
3173.6497953534126	70
3174.5062060654163	71
3175.409819930792	72
3500.527936965227	73
3501.5882551670074	74
3502.6921667158604	75
3836.0009007155895	76
3837.0685130357742	77
3838.099528104067	78
3838.968440890312	79
4191.85834005475	80
4192.654948681593	81
4193.657863885164	82
4194.704577326775	83
4195.629391819239	84
4556.67419731617	85
4557.603310793638	86
4558.602422475815	87
4559.588838368654	88
4936.631962656975	89
4937.597673386335	90
4938.491988927126	91
4939.501401036978	92
5668.479613959789	93
5669.419925659895	94
5670.292537659407	95
5671.135049313307	96
6180.056765675545	97
6180.9632778167725	98
6181.8472892045975	99
